chunk_id,document_type,domain,zone,sensor_id,timestamp_ref,text_chunk,token_count,embedding_model,vector_index,metadata_tags,retrieval_relevance_score,source_doc_id,chunk_sequence,language,last_updated
CHK-0459,sensor_report,traffic,Zone-C-Residential,TRA-004,2024-09-05T20:00:00,IoT telemetry batch from TRA-004 covers a 2.5-hour window ending 2024-09-05T20:00:00. Zone Zone-C-Residential shows elevated traffic patterns consistent with seasonal norms.,21,llama-3-embed,smartcity_idx_traffic,"traffic,zone-c-residential,sensor_report",0.623,DOC-418,4,en,2024-01-20
CHK-0460,policy_document,energy,Zone-C-Residential,ENE-004,2024-03-25T07:00:00,City of SmartMetro Regulation 2024-6280: Environmental monitoring standards require AQI sensors to maintain calibration within ±5% accuracy. Sensors exceeding deviation thresholds must be recalibrated within 72 hours.,27,llama-3-embed,smartcity_idx_energy,"energy,zone-c-residential,policy_document",0.842,DOC-473,8,en,2024-09-24
CHK-0461,incident_report,energy,Zone-A-Downtown,ENE-007,2024-05-17T09:00:00,Incident #4622: Anomalous energy readings detected in Zone-A-Downtown at 2024-05-17T09:00:00. Values exceeded normal operating range by >3 standard deviations. Automated alert triggered. Investigation initiated by city operations team.,28,llama-3-embed,smartcity_idx_energy,"energy,zone-a-downtown,incident_report",0.688,DOC-727,2,en,2024-04-06
CHK-0462,analytics_summary,traffic,Zone-A-Downtown,TRA-002,2024-11-27T20:00:00,"Quarterly performance report: Zone-A-Downtown smart city sensors achieved 98.5% uptime. traffic data completeness: 99.1%. Predictive model accuracy for anomaly detection: 91.3% precision, 88.7% recall.",24,llama-3-embed,smartcity_idx_traffic,"traffic,zone-a-downtown,analytics_summary",0.742,DOC-521,10,en,2024-01-08
CHK-0463,analytics_summary,air_quality,Zone-D-Industrial,AIR-003,2024-07-03T04:00:00,"Quarterly performance report: Zone-D-Industrial smart city sensors achieved 98.5% uptime. air_quality data completeness: 99.1%. Predictive model accuracy for anomaly detection: 91.3% precision, 88.7% recall.",24,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-d-industrial,analytics_summary",0.661,DOC-859,7,en,2024-07-18
CHK-0464,incident_report,energy,Zone-A-Downtown,ENE-001,2024-09-27T04:00:00,Critical event log: Zone-A-Downtown experienced elevated energy anomaly at 2024-09-27T04:00:00. Sensor ENE-001 captured the event. Emergency response protocol activated. Situation resolved within 2 hours.,24,llama-3-embed,smartcity_idx_energy,"energy,zone-a-downtown,incident_report",0.75,DOC-666,6,en,2024-05-06
CHK-0465,incident_report,energy,Zone-D-Industrial,ENE-005,2024-07-18T23:00:00,Incident #3722: Anomalous energy readings detected in Zone-D-Industrial at 2024-07-18T23:00:00. Values exceeded normal operating range by >3 standard deviations. Automated alert triggered. Investigation initiated by city operations team.,28,llama-3-embed,smartcity_idx_energy,"energy,zone-d-industrial,incident_report",0.775,DOC-213,5,en,2024-11-05
CHK-0466,sensor_report,energy,Zone-E-Airport,ENE-005,2024-06-02T13:00:00,IoT telemetry batch from ENE-005 covers a 2.5-hour window ending 2024-06-02T13:00:00. Zone Zone-E-Airport shows elevated energy patterns consistent with seasonal norms.,21,llama-3-embed,smartcity_idx_energy,"energy,zone-e-airport,sensor_report",0.908,DOC-693,7,en,2024-07-06
CHK-0467,policy_document,traffic,Zone-A-Downtown,TRA-006,2024-07-21T16:00:00,City of SmartMetro Regulation 2024-2751: Environmental monitoring standards require AQI sensors to maintain calibration within ±5% accuracy. Sensors exceeding deviation thresholds must be recalibrated within 72 hours.,27,llama-3-embed,smartcity_idx_traffic,"traffic,zone-a-downtown,policy_document",0.905,DOC-760,4,en,2024-08-20
CHK-0468,incident_report,traffic,Zone-E-Airport,TRA-002,2024-04-22T15:00:00,Critical event log: Zone-E-Airport experienced elevated traffic anomaly at 2024-04-22T15:00:00. Sensor TRA-002 captured the event. Emergency response protocol activated. Situation resolved within 2 hours.,24,llama-3-embed,smartcity_idx_traffic,"traffic,zone-e-airport,incident_report",0.981,DOC-122,5,en,2024-02-27
CHK-0469,policy_document,energy,Zone-D-Industrial,ENE-008,2024-10-18T19:00:00,City of SmartMetro Regulation 2024-4802: Environmental monitoring standards require AQI sensors to maintain calibration within ±5% accuracy. Sensors exceeding deviation thresholds must be recalibrated within 72 hours.,27,llama-3-embed,smartcity_idx_energy,"energy,zone-d-industrial,policy_document",0.713,DOC-505,2,en,2024-04-12
CHK-0470,policy_document,traffic,Zone-C-Residential,TRA-004,2024-09-27T23:00:00,Smart City Operational Policy: All traffic sensors in Zone-C-Residential must transmit data every 2.5 hours. Anomaly thresholds trigger automated alerts to city operations center. Maintenance windows are scheduled bi-monthly.,29,llama-3-embed,smartcity_idx_traffic,"traffic,zone-c-residential,policy_document",0.836,DOC-994,9,en,2024-08-11
CHK-0471,policy_document,energy,Zone-E-Airport,ENE-008,2024-01-03T03:00:00,Smart City Operational Policy: All energy sensors in Zone-E-Airport must transmit data every 2.5 hours. Anomaly thresholds trigger automated alerts to city operations center. Maintenance windows are scheduled bi-monthly.,29,llama-3-embed,smartcity_idx_energy,"energy,zone-e-airport,policy_document",0.645,DOC-897,8,en,2024-10-15
CHK-0472,sensor_report,traffic,Zone-B-Midtown,TRA-004,2024-06-01T02:00:00,Sensor TRA-004 in Zone-B-Midtown recorded traffic readings at 2024-06-01T02:00:00. The measured values indicate critical conditions. Data quality score was 0.98. No anomalies detected during this period.,26,llama-3-embed,smartcity_idx_traffic,"traffic,zone-b-midtown,sensor_report",0.887,DOC-652,5,en,2024-01-06
CHK-0473,sensor_report,energy,Zone-B-Midtown,ENE-006,2024-11-21T09:00:00,Sensor ENE-006 in Zone-B-Midtown recorded energy readings at 2024-11-21T09:00:00. The measured values indicate normal conditions. Data quality score was 0.98. No anomalies detected during this period.,26,llama-3-embed,smartcity_idx_energy,"energy,zone-b-midtown,sensor_report",0.821,DOC-730,2,en,2024-06-02
CHK-0474,analytics_summary,traffic,Zone-C-Residential,TRA-006,2024-12-10T10:00:00,"Monthly summary — traffic domain, Zone-C-Residential: 95th percentile readings remain below alert thresholds. Correlation analysis reveals strong relationship between weather conditions and sensor variance.",24,llama-3-embed,smartcity_idx_traffic,"traffic,zone-c-residential,analytics_summary",0.641,DOC-735,2,en,2024-04-23
CHK-0475,analytics_summary,traffic,Zone-B-Midtown,TRA-006,2024-08-02T16:00:00,"Quarterly performance report: Zone-B-Midtown smart city sensors achieved 98.5% uptime. traffic data completeness: 99.1%. Predictive model accuracy for anomaly detection: 91.3% precision, 88.7% recall.",24,llama-3-embed,smartcity_idx_traffic,"traffic,zone-b-midtown,analytics_summary",0.916,DOC-784,4,en,2024-10-27
CHK-0476,sensor_report,energy,Zone-E-Airport,ENE-008,2024-09-18T10:00:00,Sensor ENE-008 in Zone-E-Airport recorded energy readings at 2024-09-18T10:00:00. The measured values indicate normal conditions. Data quality score was 0.89. No anomalies detected during this period.,26,llama-3-embed,smartcity_idx_energy,"energy,zone-e-airport,sensor_report",0.692,DOC-859,5,en,2024-07-24
CHK-0477,policy_document,traffic,Zone-A-Downtown,TRA-006,2024-05-25T11:00:00,Energy grid management protocol: Peak demand events in Zone-A-Downtown exceeding 200kW trigger load-balancing routines. Renewable energy targets mandate a minimum 30% green energy mix by Q4 2024.,27,llama-3-embed,smartcity_idx_traffic,"traffic,zone-a-downtown,policy_document",0.957,DOC-678,5,en,2024-06-10
CHK-0478,analytics_summary,traffic,Zone-B-Midtown,TRA-003,2024-11-22T09:00:00,"Quarterly performance report: Zone-B-Midtown smart city sensors achieved 98.5% uptime. traffic data completeness: 99.1%. Predictive model accuracy for anomaly detection: 91.3% precision, 88.7% recall.",24,llama-3-embed,smartcity_idx_traffic,"traffic,zone-b-midtown,analytics_summary",0.722,DOC-894,10,en,2024-03-06
CHK-0479,policy_document,traffic,Zone-C-Residential,TRA-001,2024-07-04T13:00:00,Smart City Operational Policy: All traffic sensors in Zone-C-Residential must transmit data every 2.5 hours. Anomaly thresholds trigger automated alerts to city operations center. Maintenance windows are scheduled bi-monthly.,29,llama-3-embed,smartcity_idx_traffic,"traffic,zone-c-residential,policy_document",0.896,DOC-711,6,en,2024-05-19
CHK-0480,policy_document,energy,Zone-D-Industrial,ENE-001,2024-11-22T01:00:00,City of SmartMetro Regulation 2024-6196: Environmental monitoring standards require AQI sensors to maintain calibration within ±5% accuracy. Sensors exceeding deviation thresholds must be recalibrated within 72 hours.,27,llama-3-embed,smartcity_idx_energy,"energy,zone-d-industrial,policy_document",0.812,DOC-469,6,en,2024-06-24
CHK-0481,policy_document,air_quality,Zone-B-Midtown,AIR-005,2024-06-17T15:00:00,City of SmartMetro Regulation 2024-3018: Environmental monitoring standards require AQI sensors to maintain calibration within ±5% accuracy. Sensors exceeding deviation thresholds must be recalibrated within 72 hours.,27,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-b-midtown,policy_document",0.879,DOC-690,1,en,2024-01-17
CHK-0482,maintenance_log,traffic,Zone-C-Residential,TRA-007,2024-08-25T06:00:00,Calibration log for traffic sensor TRA-007: Routine calibration completed. Sensor accuracy verified at 0.89% confidence. Next scheduled maintenance in 60 days.,21,llama-3-embed,smartcity_idx_traffic,"traffic,zone-c-residential,maintenance_log",0.81,DOC-930,3,en,2024-09-13
CHK-0483,sensor_report,traffic,Zone-D-Industrial,TRA-008,2024-11-07T23:00:00,Automated report from traffic sensor TRA-008 deployed in Zone-D-Industrial. Timestamp: 2024-11-07T23:00:00. Sensor battery level at 28%. Readings are within acceptable operational thresholds.,22,llama-3-embed,smartcity_idx_traffic,"traffic,zone-d-industrial,sensor_report",0.651,DOC-323,8,en,2024-12-14
CHK-0484,analytics_summary,air_quality,Zone-A-Downtown,AIR-003,2024-03-24T03:00:00,"Quarterly performance report: Zone-A-Downtown smart city sensors achieved 98.5% uptime. air_quality data completeness: 99.1%. Predictive model accuracy for anomaly detection: 91.3% precision, 88.7% recall.",24,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-a-downtown,analytics_summary",0.706,DOC-739,2,en,2024-02-01
CHK-0485,sensor_report,air_quality,Zone-A-Downtown,AIR-006,2024-05-22T13:00:00,IoT telemetry batch from AIR-006 covers a 2.5-hour window ending 2024-05-22T13:00:00. Zone Zone-A-Downtown shows normal air_quality patterns consistent with seasonal norms.,21,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-a-downtown,sensor_report",0.638,DOC-631,7,en,2024-12-22
CHK-0486,policy_document,air_quality,Zone-E-Airport,AIR-004,2024-03-28T23:00:00,Smart City Operational Policy: All air_quality sensors in Zone-E-Airport must transmit data every 2.5 hours. Anomaly thresholds trigger automated alerts to city operations center. Maintenance windows are scheduled bi-monthly.,29,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-e-airport,policy_document",0.921,DOC-437,3,en,2024-04-13
CHK-0487,analytics_summary,air_quality,Zone-A-Downtown,AIR-003,2024-07-05T14:00:00,"Monthly summary — air_quality domain, Zone-A-Downtown: 95th percentile readings remain below alert thresholds. Correlation analysis reveals strong relationship between weather conditions and sensor variance.",24,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-a-downtown,analytics_summary",0.796,DOC-923,10,en,2024-02-28
CHK-0488,sensor_report,traffic,Zone-D-Industrial,TRA-005,2024-04-22T11:00:00,Sensor TRA-005 in Zone-D-Industrial recorded traffic readings at 2024-04-22T11:00:00. The measured values indicate critical conditions. Data quality score was 0.99. No anomalies detected during this period.,26,llama-3-embed,smartcity_idx_traffic,"traffic,zone-d-industrial,sensor_report",0.705,DOC-690,7,en,2024-10-23
CHK-0489,analytics_summary,traffic,Zone-D-Industrial,TRA-004,2024-02-19T19:00:00,Weekly analytics digest for Zone-D-Industrial: traffic metrics averaged within normal bounds. Peak readings occurred during rush hours. Trend analysis shows 3.2% improvement in efficiency versus prior week.,27,llama-3-embed,smartcity_idx_traffic,"traffic,zone-d-industrial,analytics_summary",0.997,DOC-904,3,en,2024-01-13
CHK-0490,incident_report,air_quality,Zone-D-Industrial,AIR-005,2024-03-02T19:00:00,"Anomaly report for sensor AIR-005: Spike in air_quality metrics detected. Possible causes include equipment malfunction, environmental event, or cyber intrusion. Forensic analysis pending.",23,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-d-industrial,incident_report",0.973,DOC-867,2,en,2024-01-23
CHK-0491,maintenance_log,air_quality,Zone-D-Industrial,AIR-002,2024-01-16T00:00:00,Calibration log for air_quality sensor AIR-002: Routine calibration completed. Sensor accuracy verified at 0.98% confidence. Next scheduled maintenance in 60 days.,21,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-d-industrial,maintenance_log",0.767,DOC-614,5,en,2024-02-27
CHK-0492,analytics_summary,energy,Zone-B-Midtown,ENE-005,2024-11-01T07:00:00,Weekly analytics digest for Zone-B-Midtown: energy metrics averaged within normal bounds. Peak readings occurred during rush hours. Trend analysis shows 3.2% improvement in efficiency versus prior week.,27,llama-3-embed,smartcity_idx_energy,"energy,zone-b-midtown,analytics_summary",0.909,DOC-438,4,en,2024-07-24
CHK-0493,sensor_report,air_quality,Zone-B-Midtown,AIR-001,2024-07-19T12:00:00,Automated report from air_quality sensor AIR-001 deployed in Zone-B-Midtown. Timestamp: 2024-07-19T12:00:00. Sensor battery level at 25%. Readings are within acceptable operational thresholds.,22,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-b-midtown,sensor_report",0.882,DOC-820,1,en,2024-03-16
CHK-0494,incident_report,traffic,Zone-A-Downtown,TRA-006,2024-09-20T20:00:00,Critical event log: Zone-A-Downtown experienced elevated traffic anomaly at 2024-09-20T20:00:00. Sensor TRA-006 captured the event. Emergency response protocol activated. Situation resolved within 2 hours.,24,llama-3-embed,smartcity_idx_traffic,"traffic,zone-a-downtown,incident_report",0.823,DOC-527,10,en,2024-03-15
CHK-0495,incident_report,energy,Zone-B-Midtown,ENE-007,2024-11-26T01:00:00,"Anomaly report for sensor ENE-007: Spike in energy metrics detected. Possible causes include equipment malfunction, environmental event, or cyber intrusion. Forensic analysis pending.",23,llama-3-embed,smartcity_idx_energy,"energy,zone-b-midtown,incident_report",0.854,DOC-850,9,en,2024-07-03
CHK-0496,policy_document,energy,Zone-D-Industrial,ENE-008,2024-11-25T08:00:00,Energy grid management protocol: Peak demand events in Zone-D-Industrial exceeding 200kW trigger load-balancing routines. Renewable energy targets mandate a minimum 30% green energy mix by Q4 2024.,27,llama-3-embed,smartcity_idx_energy,"energy,zone-d-industrial,policy_document",0.843,DOC-722,8,en,2024-11-04
CHK-0497,incident_report,air_quality,Zone-C-Residential,AIR-001,2024-06-04T07:00:00,Critical event log: Zone-C-Residential experienced elevated air_quality anomaly at 2024-06-04T07:00:00. Sensor AIR-001 captured the event. Emergency response protocol activated. Situation resolved within 2 hours.,24,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-c-residential,incident_report",0.93,DOC-612,8,en,2024-02-07
CHK-0498,analytics_summary,energy,Zone-E-Airport,ENE-005,2024-01-06T02:00:00,"Quarterly performance report: Zone-E-Airport smart city sensors achieved 98.5% uptime. energy data completeness: 99.1%. Predictive model accuracy for anomaly detection: 91.3% precision, 88.7% recall.",24,llama-3-embed,smartcity_idx_energy,"energy,zone-e-airport,analytics_summary",0.831,DOC-869,3,en,2024-05-12
CHK-0499,incident_report,air_quality,Zone-E-Airport,AIR-005,2024-08-26T22:00:00,Incident #4534: Anomalous air_quality readings detected in Zone-E-Airport at 2024-08-26T22:00:00. Values exceeded normal operating range by >3 standard deviations. Automated alert triggered. Investigation initiated by city operations team.,28,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-e-airport,incident_report",0.607,DOC-820,8,en,2024-07-19
